_record_id,_project_id,_assigned_to_id,_status,_latitude,_longitude,_created_at,_updated_at,_version,_updated_by_id,_server_created_at,_server_updated_at,_title,currentmonth,currentyear,stop_number,blockface_title,bid_identifier,bid_algorithm_flag,borough,district_no,section_no,blockface,street_1,sidewalk_1,street_2,sidewalk_2,street_3,sidewalk_3,street_4,sidewalk_4,LogTime
,,,,40.759397,-73.972406,2021-12-27 14:43:51 ,2022-01-05 09:00 ,,,,,,1,2022,50,12226006877_122260687_MN05_MN052,12226006877_122260687_MN05_MN052_GrandCentralPartnership,1,Manhattan,MN05,MN052,,5,5,5,5,,,,,
,,,,40.758765,-73.972867,2021-12-27 14:43:51 ,2022-01-05 09:00 ,,,,,,1,2022,51,12226002244_122260224_MN05_MN052,12226002244_122260224_MN05_MN052_GrandCentralPartnership,0,Manhattan,MN05,MN052,,5,5,5,5,,,,,
,,,,40.757411,-73.972698,2021-12-27 14:43:51 ,2022-01-05 09:00 ,,,,,,1,2022,52,12226002477_122260247_MN05_MN052,12226002477_122260247_MN05_MN052_GrandCentralPartnership,0,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,1.2,1.2,,,
,,,,40.756875,-73.975318,2021-12-27 14:43:52 ,2022-01-05 09:00 ,,,,,,1,2022,53,12226003596_122260359_MN05_MN052,12226003596_122260359_MN05_MN052_GrandCentralPartnership,0,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,1.2,1.2,,,
,,,,40.75886,-73.975913,2021-12-27 14:43:52 ,2022-01-05 09:00 ,,,,,,1,2022,54,12226006593_122260659_MN05_MN052,12226006593_122260659_MN05_MN052_5thAvenue,1,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,1.2,1.2,,,
,,,,40.756905,-73.977339,2021-12-27 14:43:52 ,2022-01-05 09:00 ,,,,,,1,2022,55,12226004367_122260436_MN05_MN052,12226004367_122260436_MN05_MN052_GrandCentralPartnership,1,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,1.2,1.2,,,
,,,,40.755631,-73.975153,2021-12-27 14:43:53 ,2022-01-05 09:00 ,,,,,,1,2022,56,12226004616_122260461_MN05_MN052,12226004616_122260461_MN05_MN052_GrandCentralPartnership,1,Manhattan,MN05,MN052,,5,5,5,5,,,,,
,,,,40.755268,-73.976218,2021-12-27 14:43:53 ,2022-01-05 09:00 ,,,,,,1,2022,57,12226006469_122260646_MN05_MN052,12226006469_122260646_MN05_MN052_GrandCentralPartnership,0,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,,,,,
,,,,40.754431,-73.976106,2021-12-27 14:43:53 ,2022-01-05 09:00 ,,,,,,1,2022,58,12226007831_122260783_MN05_MN052,12226007831_122260783_MN05_MN052_GrandCentralPartnership,0,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,,,,,
,,,,40.751561,-73.978003,2021-12-27 14:43:53 ,2022-01-05 09:00 ,,,,,,1,2022,59,12226001965_122260196_MN05_MN052,12226001965_122260196_MN05_MN052_GrandCentralPartnership,0,Manhattan,MN05,MN052,,5,5,5,5,,,,,
,,,,40.748139,-73.982779,2021-12-27 14:43:53 ,2022-01-05 09:00 ,,,,,,1,2022,60,12226002796_122260279_MN05_MN052,12226002796_122260279_MN05_MN052_34thStreet,1,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,,,,,
,,,,40.7488,-73.983239,2021-12-27 14:43:53 ,2022-01-05 09:00 ,,,,,,1,2022,61,12226004475_122260447_MN05_MN052,12226004475_122260447_MN05_MN052_GrandCentralPartnership,0,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,1.5,1.2,,,
,,,,40.75197,-73.986065,2021-12-27 14:43:54 ,2022-01-05 09:00 ,,,,,,1,2022,62,12226003988_122260398_MN05_MN052,12226003988_122260398_MN05_MN052_GarmentDistrict,1,Manhattan,MN05,MN052,,1.5,1.5,1.5,1.2,,,,,
,,,,40.753291,-73.985374,2021-12-27 14:43:54 ,2022-01-05 09:00 ,,,,,,1,2022,63,12226003210_122260321_MN05_MN052,12226003210_122260321_MN05_MN052_GarmentDistrict,1,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,,,,,
,,,,40.753902,-73.984928,2021-12-27 14:43:54 ,2022-01-05 09:00 ,,,,,,1,2022,64,12226004490_122260449_MN05_MN052,12226004490_122260449_MN05_MN052_BryantPark,1,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,,,,,
,,,,40.754146,-73.984488,2021-12-27 14:43:54 ,2022-01-05 09:00 ,,,,,,1,2022,65,12226003302_122260330_MN05_MN052,12226003302_122260330_MN05_MN052_BryantPark,1,Manhattan,MN05,MN052,,2,2,2,2,1.2,1.2,1.2,1.2,
,,,,40.754218,-73.982446,2021-12-27 14:43:54 ,2022-01-05 09:00 ,,,,,,1,2022,66,12226006639_122260663_MN05_MN052,12226006639_122260663_MN05_MN052_BryantPark,1,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,
,,,,40.7541,-73.982543,2021-12-27 14:43:54 ,2022-01-05 09:00 ,,,,,,1,2022,67,12226003301_122260330_MN05_MN052,12226003301_122260330_MN05_MN052_BryantPark,1,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,
,,,,40.75615,-73.985008,2021-12-27 14:43:55 ,2022-01-05 09:00 ,,,,,,1,2022,68,12226005565_122260556_MN05_MN052,12226005565_122260556_MN05_MN052_TimesSquare,1,Manhattan,MN05,MN052,,1.2,1.2,1.5,1.2,1.2,1.2,1.2,1.2,
,,,,40.758175,-73.988961,2021-12-27 14:43:55 ,2022-01-05 09:00 ,,,,,,1,2022,69,12226005318_122260531_MN05_MN052,12226005318_122260531_MN05_MN052_TimesSquare,0,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,,,,,
,,,,40.758298,-73.981473,2021-12-27 14:43:55 ,2022-01-05 09:00 ,,,,,,1,2022,70,12226006103_122260610_MN05_MN052,12226006103_122260610_MN05_MN052_47thStreet,1,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,,,,,
,,,,40.759902,-73.982267,2021-12-27 14:43:56 ,2022-01-05 09:00 ,,,,,,1,2022,71,12226003739_122260373_MN05_MN052,12226003739_122260373_MN05_MN052_TimesSquare,1,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,1.2,1.2,1.5,1.2,
,,,,40.759819,-73.982344,2021-12-27 14:43:56 ,2022-01-05 09:00 ,,,,,,1,2022,72,12226000974_122260097_MN05_MN052,12226000974_122260097_MN05_MN052_TimesSquare,0,Manhattan,MN05,MN052,,1.2,1.2,1.5,1.2,1.2,1.2,1.5,1.2,
,,,,40.760104,-73.983863,2021-12-27 14:43:56 ,2022-01-05 09:00 ,,,,,,1,2022,73,12226005624_122260562_MN05_MN052,12226005624_122260562_MN05_MN052_TimesSquare,0,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,,,,,
,,,,40.758056,-73.985556,2021-12-27 14:43:56 ,2022-01-05 09:00 ,,,,,,1,2022,74,12226005446_122260544_MN05_MN052,12226005446_122260544_MN05_MN052_TimesSquare,0,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,,,,,
,,,,40.758746,-73.987537,2021-12-27 14:43:57 ,2022-01-05 09:00 ,,,,,,1,2022,75,12226004507_122260450_MN05_MN052,12226004507_122260450_MN05_MN052_TimesSquare,1,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,1.5,1.2,1.2,1.2,
,,,,40.760678,-73.987136,2021-12-27 14:43:57 ,2022-01-05 09:00 ,,,,,,1,2022,76,12226001731_122260173_MN05_MN052,12226001731_122260173_MN05_MN052_TimesSquare,1,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,,,,,
,,,,40.763079,-73.984228,2021-12-27 14:43:57 ,2022-01-05 09:00 ,,,,,,1,2022,77,12226000978_122260097_MN05_MN052,12226000978_122260097_MN05_MN052_TimesSquare,0,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,1.2,1.2,,,
,,,,40.763162,-73.984164,2021-12-27 14:43:57 ,2022-01-05 09:00 ,,,,,,1,2022,78,12226003771_122260377_MN05_MN052,12226003771_122260377_MN05_MN052_TimesSquare,0,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,,,,,
,,,,40.762562,-73.982751,2021-12-27 14:43:57 ,2022-01-05 09:00 ,,,,,,1,2022,79,12226004403_122260440_MN05_MN052,12226004403_122260440_MN05_MN052_TimesSquare,0,Manhattan,MN05,MN052,,1.5,1.2,1.2,1.2,,,,,
,,,,40.762998,-73.98292,2021-12-27 14:43:59 ,2022-01-05 09:00 ,,,,,,1,2022,87,12226006548_122260654_MN05_MN052,12226006548_122260654_MN05_MN052_TimesSquare,1,Manhattan,MN05,MN052,,1.2,2,1.2,2,1.8,1.8,,,
,,,,40.761438,-73.983134,2021-12-27 14:43:59 ,2022-01-05 09:00 ,,,,,,1,2022,88,12226005068_122260506_MN05_MN052,12226005068_122260506_MN05_MN052_TimesSquare,0,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,,,,,
,,,,40.76057,-73.984122,2021-12-27 14:43:59 ,2022-01-05 09:00 ,,,,,,1,2022,89,12226005789_122260578_MN05_MN052,12226005789_122260578_MN05_MN052_TimesSquare,0,Manhattan,MN05,MN052,,1.2,1.2,1.2,1.2,,,,,
,,,,40.759495,-73.985066,2021-12-27 14:44:00 ,2022-01-05 09:00 ,,,,,,1,2022,90,12226005443_122260544_MN05_MN052,12226005443_122260544_MN05_MN052_TimesSquare,1,Manhattan,MN05,MN052,,5,5,5,5,,,,,
,,,,40.759484,-73.985027,2021-12-27 14:44:00 ,2022-01-05 09:00 ,,,,,,1,2022,91,12226007619_122260761_MN05_MN052,12226007619_122260761_MN05_MN052_TimesSquare,1,Manhattan,MN05,MN052,,,,,,,,,,
,,,,40.736175,-73.988204,2021-12-27 14:49:08 ,2022-01-05 09:00 ,,,,,,1,2022,2,12226000996_122260099_MN05_MN051,12226000996_122260099_MN05_MN051_14thStreet,0,Manhattan,MN05,MN051,,1.2,1.5,1.2,1.2,1.2,1.2,,,
,,,,40.7359,-73.989653,2021-12-27 14:49:08 ,2022-01-05 09:00 ,,,,,,1,2022,3,12226006788_122260678_MN05_MN051,12226006788_122260678_MN05_MN051_14thStreet,0,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,
,,,,40.735029,-73.989044,2021-12-27 14:49:09 ,2022-01-05 09:00 ,,,,,,1,2022,4,12226000773_122260077_MN05_MN051,12226000773_122260077_MN05_MN051_14thStreet,1,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,1.2,1.2,,,
,,,,40.734949,-73.989106,2021-12-27 14:49:09 ,2022-01-05 09:00 ,,,,,,1,2022,5,12226001034_122260103_MN05_MN051,12226001034_122260103_MN05_MN051_14thStreet,0,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,1.2,1.2,,,
,,,,40.738606,-73.987504,2021-12-27 14:49:09 ,2022-01-05 09:00 ,,,,,,1,2022,7,12226006913_122260691_MN05_MN051,12226006913_122260691_MN05_MN051_Flatiron23rdStreetPartnership,1,Manhattan,MN05,MN051,,1.2,5,1.2,5,,,,,
,,,,40.741737,-73.985093,2021-12-27 14:49:09 ,2022-01-05 09:00 ,,,,,,1,2022,8,12226006082_122260608_MN05_MN051,12226006082_122260608_MN05_MN051_Flatiron23rdStreetPartnership,1,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,,,,,
,,,,40.741703,-73.984189,2021-12-27 14:49:10 ,2022-01-05 09:00 ,,,,,,1,2022,9,12226002771_122260277_MN05_MN051,12226002771_122260277_MN05_MN051_Flatiron23rdStreetPartnership,1,Manhattan,MN05,MN051,,1.2,1.2,5,5,5,5,,,
,,,,40.741782,-73.984124,2021-12-27 14:49:10 ,2022-01-05 09:00 ,,,,,,1,2022,10,12226005173_122260517_MN05_MN051,12226005173_122260517_MN05_MN051_Flatiron23rdStreetPartnership,1,Manhattan,MN05,MN051,,1.2,1.2,1.8,1.2,1.2,1.2,,,
,,,,40.74117,-73.985663,2021-12-27 14:49:10 ,2022-01-05 09:00 ,,,,,,1,2022,11,12226005154_122260515_MN05_MN051,12226005154_122260515_MN05_MN051_Flatiron23rdStreetPartnership,0,Manhattan,MN05,MN051,,5,5,5,5,,,,,
,,,,40.741863,-73.986232,2021-12-27 14:49:10 ,2022-01-05 09:00 ,,,,,,1,2022,12,12226006571_122260657_MN05_MN051,12226006571_122260657_MN05_MN051_Flatiron23rdStreetPartnership,0,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,1.2,1.2,,,
,,,,40.743681,-73.986976,2021-12-27 14:49:10 ,2022-01-05 09:00 ,,,,,,1,2022,13,12226004741_122260474_MN05_MN051,12226004741_122260474_MN05_MN051_Flatiron23rdStreetPartnership,0,Manhattan,MN05,MN051,,1.2,1.5,1.8,1.2,1.2,1.2,,,
,,,,40.74365,-73.990478,2021-12-27 14:49:11 ,2022-01-05 09:00 ,,,,,,1,2022,14,12226005095_122260509_MN05_MN051,12226005095_122260509_MN05_MN051_Flatiron23rdStreetPartnership,1,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,
,,,,40.74518,-73.988739,2021-12-27 14:49:11 ,2022-01-05 09:00 ,,,,,,1,2022,16,12226005413_122260541_MN05_MN051,12226005413_122260541_MN05_MN051_Flatiron23rdStreetPartnership,0,Manhattan,MN05,MN051,,1.2,2,1.2,2,1.8,1.8,,,
,,,,40.74495,-73.988869,2021-12-27 14:49:11 ,2022-01-05 09:00 ,,,,,,1,2022,17,12226004471_122260447_MN05_MN051,12226004471_122260447_MN05_MN051_Flatiron23rdStreetPartnership,1,Manhattan,MN05,MN051,,1.2,2,1.2,2,1.8,1.8,,,
,,,,40.745016,-73.989886,2021-12-27 14:49:12 ,2022-01-05 09:00 ,,,,,,1,2022,18,12226004470_122260447_MN05_MN051,12226004470_122260447_MN05_MN051_Flatiron23rdStreetPartnership,0,Manhattan,MN05,MN051,,1.2,2,1.2,2,1.8,1.8,,,
,,,,40.749452,-73.988091,2021-12-27 14:49:13 ,2022-01-05 09:00 ,,,,,,1,2022,21,12226006921_122260692_MN05_MN051,12226006921_122260692_MN05_MN051_34thStreet,0,Manhattan,MN05,MN051,,1.2,2,1.2,2,1.8,1.8,,,
,,,,40.751082,-73.987811,2021-12-27 14:49:13 ,2022-01-05 09:00 ,,,,,,1,2022,22,12226001176_122260117_MN05_MN051,12226001176_122260117_MN05_MN051_34thStreet,0,Manhattan,MN05,MN051,,1.2,2,1.2,2,1.8,1.8,,,
,,,,40.750987,-73.987612,2021-12-27 14:49:13 ,2022-01-05 09:00 ,,,,,,1,2022,23,12226004443_122260444_MN05_MN051,12226004443_122260444_MN05_MN051_34thStreet,1,Manhattan,MN05,MN051,,1.2,2,1.2,2,1.8,1.8,,,
,,,,40.752488,-73.993107,2021-12-27 14:49:13 ,2022-01-05 09:00 ,,,,,,1,2022,24,12226003485_122260348_MN05_MN051,12226003485_122260348_MN05_MN051_34thStreet,0,Manhattan,MN05,MN051,,1.2,2,1.2,2,1.8,1.8,,,
,,,,40.753739,-73.992191,2021-12-27 14:49:14 ,2022-01-05 09:00 ,,,,,,1,2022,25,12226001697_122260169_MN05_MN051,12226001697_122260169_MN05_MN051_GarmentDistrict,1,Manhattan,MN05,MN051,,1.2,2,1.2,2,1.8,1.8,,,
,,,,40.754976,-73.991291,2021-12-27 14:49:14 ,2022-01-05 09:00 ,,,,,,1,2022,26,12226001979_122260197_MN05_MN051,12226001979_122260197_MN05_MN051_GarmentDistrict,1,Manhattan,MN05,MN051,,1.2,2,1.2,2,1.8,1.8,,,
,,,,40.755258,-73.985295,2021-12-27 14:49:14 ,2022-01-05 09:00 ,,,,,,1,2022,27,12226002746_122260274_MN05_MN051,12226002746_122260274_MN05_MN051_BryantPark,1,Manhattan,MN05,MN051,,1.2,2,1.2,2,1.8,1.8,,,
,,,,40.754556,-73.985636,2021-12-27 14:49:14 ,2022-01-05 09:00 ,,,,,,1,2022,28,12226004491_122260449_MN05_MN051,12226004491_122260449_MN05_MN051_GarmentDistrict,0,Manhattan,MN05,MN051,,1.2,2,1.2,2,1.8,1.8,,,
,,,,40.755164,-73.98706,2021-12-27 14:49:15 ,2022-01-05 09:00 ,,,,,,1,2022,29,12226006603_122260660_MN05_MN051,12226006603_122260660_MN05_MN051_GarmentDistrict,0,Manhattan,MN05,MN051,,1.2,2,1.2,2,1.8,1.8,,,
,,,,40.750687,-73.990972,2021-12-27 14:49:15 ,2022-01-05 09:00 ,,,,,,1,2022,30,12226005809_122260580_MN05_MN051,12226005809_122260580_MN05_MN051_34thStreet,1,Manhattan,MN05,MN051,,1.2,2,1.2,2,1.8,1.8,1.2,1.2,
,,,,40.749839,-73.993173,2021-12-27 14:49:15 ,2022-01-05 09:00 ,,,,,,1,2022,31,12226002787_122260278_MN05_MN051,12226002787_122260278_MN05_MN051_34thStreet,1,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,
,,,,40.748348,-73.988453,2021-12-27 14:49:15 ,2022-01-05 09:00 ,,,,,,1,2022,33,12226005909_122260590_MN05_MN051,12226005909_122260590_MN05_MN051_34thStreet,1,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,,,,,
,,,,40.747943,-73.98832,2021-12-27 14:49:16 ,2022-01-05 09:00 ,,,,,,1,2022,34,12226002089_122260208_MN05_MN051,12226002089_122260208_MN05_MN051_34thStreet,0,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,,,,,
,,,,40.747677,-73.986857,2021-12-27 14:49:16 ,2022-01-05 09:00 ,,,,,,1,2022,36,12226000778_122260077_MN05_MN051,12226000778_122260077_MN05_MN051_34thStreet,0,Manhattan,MN05,MN051,,1.2,1.2,1.5,1.2,1.2,1.2,1.2,1.2,
,,,,40.746108,-73.982041,2021-12-27 14:49:17 ,2022-01-05 09:00 ,,,,,,1,2022,41,12226007028_122260702_MN05_MN051,12226007028_122260702_MN05_MN051_34thStreet,0,Manhattan,MN05,MN051,,5,5,5,5,,,,,
,,,,40.747014,-73.98141,2021-12-27 14:49:17 ,2022-01-05 09:00 ,,,,,,1,2022,43,12226007427_122260742_MN05_MN051,12226007427_122260742_MN05_MN051_34thStreet,0,Manhattan,MN05,MN051,,5,5,5,5,,,,,
,,,,40.746168,-73.982204,2021-12-27 14:49:17 ,2022-01-05 09:00 ,,,,,,1,2022,44,12226004226_122260422_MN05_MN051,12226004226_122260422_MN05_MN051_34thStreet,0,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,,,,,
,,,,40.742971,-73.984191,2021-12-27 14:49:18 ,2022-01-05 09:00 ,,,,,,1,2022,47,12226001059_122260105_MN05_MN051,12226001059_122260105_MN05_MN051_Flatiron23rdStreetPartnership,0,Manhattan,MN05,MN051,,1.2,1.5,1.2,1.2,,,,,
,,,,40.743593,-73.983738,2021-12-27 14:49:18 ,2022-01-05 09:00 ,,,,,,1,2022,48,12226003309_122260330_MN05_MN051,12226003309_122260330_MN05_MN051_Flatiron23rdStreetPartnership,0,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,,,,,
,,,,40.743071,-73.987419,2021-12-27 14:49:19 ,2022-01-05 09:00 ,,,,,,1,2022,51,12226001532_122260153_MN05_MN051,12226001532_122260153_MN05_MN051_Flatiron23rdStreetPartnership,0,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,1.2,1.2,,,
,,,,40.744346,-73.985543,2021-12-27 14:49:19 ,2022-01-05 09:00 ,,,,,,1,2022,52,12226006033_122260603_MN05_MN051,12226006033_122260603_MN05_MN051_Flatiron23rdStreetPartnership,1,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,,,,,
,,,,40.744921,-73.986071,2021-12-27 14:49:19 ,2022-01-05 09:00 ,,,,,,1,2022,53,12226002568_122260256_MN05_MN051,12226002568_122260256_MN05_MN051_Flatiron23rdStreetPartnership,0,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,1.2,1.2,,,
,,,,40.742106,-73.989334,2021-12-27 14:49:19 ,2022-01-05 09:00 ,,,,,,1,2022,54,12226007641_122260764_MN05_MN051,12226007641_122260764_MN05_MN051_Flatiron23rdStreetPartnership,0,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,,,,,
,,,,40.739492,-73.989601,2021-12-27 14:49:20 ,2022-01-05 09:00 ,,,,,,1,2022,55,12226002084_122260208_MN05_MN051,12226002084_122260208_MN05_MN051_Flatiron23rdStreetPartnership,0,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,,,,,
,,,,40.741592,-73.99164,2021-12-27 14:49:20 ,2022-01-05 09:00 ,,,,,,1,2022,57,12226004925_122260492_MN05_MN051,12226004925_122260492_MN05_MN051_Flatiron23rdStreetPartnership,0,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,
,,,,40.740767,-73.989692,2021-12-27 14:49:20 ,2022-01-05 09:00 ,,,,,,1,2022,58,12226006704_122260670_MN05_MN051,12226006704_122260670_MN05_MN051_Flatiron23rdStreetPartnership,1,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,,,,,
,,,,40.740017,-73.990064,2021-12-27 14:49:21 ,2022-01-05 09:00 ,,,,,,1,2022,59,12226001890_122260189_MN05_MN051,12226001890_122260189_MN05_MN051_Flatiron23rdStreetPartnership,0,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,,,,,
,,,,40.742516,-73.992952,2021-12-27 14:49:21 ,2022-01-05 09:00 ,,,,,,1,2022,60,12226004924_122260492_MN05_MN051,12226004924_122260492_MN05_MN051_Flatiron23rdStreetPartnership,0,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,,,,,
,,,,40.74091,-73.989183,2021-12-27 14:49:21 ,2022-01-05 09:00 ,,,,,,1,2022,61,12226004696_122260469_MN05_MN051,12226004696_122260469_MN05_MN051_Flatiron23rdStreetPartnership,0,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,,,,,
,,,,40.740101,-73.988107,2021-12-27 14:49:21 ,2022-01-05 09:00 ,,,,,,1,2022,62,12226004695_122260469_MN05_MN051,12226004695_122260469_MN05_MN051_Flatiron23rdStreetPartnership,0,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,1.5,1.2,1.2,1.2,
,,,,40.739884,-73.984576,2021-12-27 14:49:22 ,2022-01-05 09:00 ,,,,,,1,2022,63,12226002092_122260209_MN05_MN051,12226002092_122260209_MN05_MN051_Flatiron23rdStreetPartnership,0,Manhattan,MN05,MN051,,1.5,1.2,1.5,1.2,,,,,
,,,,40.73918,-73.985064,2021-12-27 14:49:22 ,2022-01-05 09:00 ,,,,,,1,2022,64,12226002619_122260261_MN05_MN051,12226002619_122260261_MN05_MN051_Flatiron23rdStreetPartnership,1,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,,,,,
,,,,40.736856,-73.988801,2021-12-27 14:49:22 ,2022-01-05 09:00 ,,,,,,1,2022,66,12226004390_122260439_MN05_MN051,12226004390_122260439_MN05_MN051_14thStreet,1,Manhattan,MN05,MN051,,5,5,5,5,,,,,
,,,,40.736564,-73.989223,2021-12-27 14:49:22 ,2022-01-05 09:00 ,,,,,,1,2022,67,12226005405_122260540_MN05_MN051,12226005405_122260540_MN05_MN051_14thStreet,0,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,1.2,1.2,,,
,,,,40.736884,-73.989698,2021-12-27 14:49:23 ,2022-01-05 09:00 ,,,,,,1,2022,68,12226004778_122260477_MN05_MN051,12226004778_122260477_MN05_MN051_14thStreet,0,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,1.2,1.2,,,
,,,,40.736227,-73.991032,2021-12-27 14:49:23 ,2022-01-05 09:00 ,,,,,,1,2022,70,12226005928_122260592_MN05_MN051,12226005928_122260592_MN05_MN051_14thStreet,0,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,,,,,
,,,,40.735576,-73.991506,2021-12-27 14:49:23 ,2022-01-05 09:00 ,,,,,,1,2022,71,12226003341_122260334_MN05_MN051,12226003341_122260334_MN05_MN051_14thStreet,1,Manhattan,MN05,MN051,,1.2,1.2,1.2,1.2,,,,,
,,,,40.736396,-73.993446,2021-12-27 14:49:23 ,2022-01-05 09:00 ,,,,,,1,2022,72,12226004605_122260460_MN05_MN051,12226004605_122260460_MN05_MN051_14thStreet,0,Manhattan,MN05,MN051,,,,,,,,,,
,,,,40.799957,-73.962265,2022-01-31 09:00 ,2022-02-05 09:00 ,,,,,,2,2022,4,13226008130_132260813_MN07_MN075,13226008130_132260813_MN07_MN075_ColumbusAmsterdam,0,Manhattan,MN07,MN075,,,,,,,,,,
,,,,40.800285,-73.961173,2022-01-31 09:00 ,2022-02-05 09:00 ,,,,,,2,2022,5,13226004369_132260436_MN07_MN075,13226004369_132260436_MN07_MN075_ColumbusAmsterdam,0,Manhattan,MN07,MN075,,1.2,1.2,1.2,1.2,1.2,1.2,1.5,1.2,
,,,,40.800836,-73.960773,2022-01-31 09:00 ,2022-02-05 09:00 ,,,,,,2,2022,6,13226004367_132260436_MN07_MN075,13226004367_132260436_MN07_MN075_ColumbusAmsterdam,1,Manhattan,MN07,MN075,,1.2,1.2,1.5,1.2,1.2,1.2,1.5,1.2,
,,,,40.802695,-73.964161,2022-01-31 09:00 ,2022-02-05 09:00 ,,,,,,2,2022,7,13226003514_132260351_MN07_MN075,13226003514_132260351_MN07_MN075_ColumbusAmsterdam,0,Manhattan,MN07,MN075,,1.2,1.2,1.2,1.2,,,,,
,,,,40.796937,-73.969145,2022-01-31 09:00 ,2022-02-05 09:00 ,,,,,,2,2022,17,13226004900_132260490_MN07_MN075,13226004900_132260490_MN07_MN075_ColumbusAmsterdam,0,Manhattan,MN07,MN075,,1.2,1.2,1.2,1.2,,,,,
,,,,40.796964,-73.968366,2022-01-31 09:00 ,2022-02-05 09:00 ,,,,,,2,2022,18,13226004901_132260490_MN07_MN075,13226004901_132260490_MN07_MN075_ColumbusAmsterdam,0,Manhattan,MN07,MN075,,1.2,2,1.2,2,1.8,1.8,,,
,,,,40.797603,-73.967898,2022-01-31 09:00 ,2022-02-05 09:00 ,,,,,,2,2022,19,13226003011_132260301_MN07_MN075,13226003011_132260301_MN07_MN075_ColumbusAmsterdam,0,Manhattan,MN07,MN075,,1.2,2,1.2,2,1.8,1.8,,,
,,,,40.798193,-73.96823,2022-01-31 09:00 ,2022-02-05 09:00 ,,,,,,2,2022,20,13226005531_132260553_MN07_MN075,13226005531_132260553_MN07_MN075_ColumbusAmsterdam,0,Manhattan,MN07,MN075,,1.2,2,1.2,2,1.8,1.8,,,
,,,,40.799475,-73.967373,2022-01-31 09:00 ,2022-02-05 09:00 ,,,,,,2,2022,22,13226003946_132260394_MN07_MN075,13226003946_132260394_MN07_MN075_ColumbusAmsterdam,0,Manhattan,MN07,MN075,,,,,,,,,,
,,,,40.798565,-73.965212,2022-01-31 09:00 ,2022-02-05 09:00 ,,,,,,2,2022,23,13226004957_132260495_MN07_MN075,13226004957_132260495_MN07_MN075_ColumbusAmsterdam,1,Manhattan,MN07,MN075,,,,,,,,,,
,,,,40.797668,-73.963081,2022-01-31 09:00 ,2022-02-05 09:00 ,,,,,,2,2022,25,13226003789_132260378_MN07_MN075,13226003789_132260378_MN07_MN075_ColumbusAmsterdam,0,Manhattan,MN07,MN075,,,,,,,,,,
